Contact ID,Account ID,Previous Stage,New Funnel Stage,Stage Entered Date,Stage Exit Date,Opportunity ID
0c6430a1,d2820856,Opportunity,Customer,2025-04-27,2025-05-04,
0c6430a1,d2820856,Customer,Lead,2025-05-05,2025-05-05,
0c6430a1,d2820856,Lead,SQL,2025-05-05,2025-05-05,
4496062c,91e975bd,Subscriber,Customer,2025-04-30,2025-05-01,
4496062c,91e975bd,Customer,MQL,2025-05-03,2025-05-04,
4496062c,91e975bd,MQL,Lead,2025-05-04,2025-05-05,
4496062c,91e975bd,Lead,Opportunity,2025-05-05,2025-05-05,
4496062c,91e975bd,Opportunity,SQL,2025-05-05,2025-05-05,
b027d73b,fd6c7f4f,Subscriber,Customer,2024-12-25,2025-02-12,
b027d73b,fd6c7f4f,Customer,Closed Lost,2025-04-11,2025-04-26,
b027d73b,fd6c7f4f,Closed Lost,Opportunity,2025-05-01,2025-05-04,
b027d73b,fd6c7f4f,Opportunity,MQL,2025-05-05,2025-05-05,
7baf23e7,24580cc5,Subscriber,Closed Lost,2025-01-21,2025-04-25,
7baf23e7,24580cc5,Closed Lost,Customer,2025-05-05,2025-05-05,
ac0561de,20c7ad0e,Subscriber,Customer,2025-02-27,2025-03-28,
ac0561de,20c7ad0e,Customer,SQL,2025-04-20,2025-04-22,
ac0561de,20c7ad0e,SQL,MQL,2025-04-25,2025-05-03,
8a5f686a,d0def90f,Subscriber,Customer,2025-02-12,2025-04-19,
8a5f686a,d0def90f,Customer,Opportunity,2025-04-19,2025-04-21,
0487089e,da788c64,Subscriber,Lead,2025-02-12,2025-04-05,
0487089e,da788c64,Lead,Customer,2025-04-13,2025-05-05,
0487089e,da788c64,Customer,Closed Lost,2025-05-05,2025-05-05,
0487089e,da788c64,Closed Lost,Opportunity,2025-05-05,2025-05-05,
9a8bf16a,ab762861,Subscriber,Opportunity,2025-02-18,2025-03-29,
9a8bf16a,ab762861,Opportunity,SQL,2025-04-01,2025-04-17,
33ebaad6,cc7fb3ff,Subscriber,Customer,2025-02-16,2025-02-20,
33ebaad6,cc7fb3ff,Customer,Closed Lost,2025-03-30,2025-04-24,
531d22ec,3fd1cdd0,Subscriber,SQL,2025-01-19,2025-03-25,
531d22ec,3fd1cdd0,SQL,Closed Lost,2025-04-13,2025-04-20,
531d22ec,3fd1cdd0,Closed Lost,MQL,2025-05-01,2025-05-04,
761e9698,153d9ced,Subscriber,Closed Lost,2025-01-28,2025-03-03,
761e9698,153d9ced,Closed Lost,SQL,2025-03-31,2025-05-03,
761e9698,153d9ced,SQL,MQL,2025-05-03,2025-05-03,
761e9698,153d9ced,MQL,Lead,2025-05-04,2025-05-05,
4ad676dc,b1be0504,Subscriber,Customer,2024-12-19,2025-01-07,
4ad676dc,b1be0504,Customer,Closed Lost,2025-02-02,2025-02-21,
f7802806,1aadbbfc,Subscriber,Lead,2025-03-05,2025-04-18,
f7802806,1aadbbfc,Lead,Opportunity,2025-04-22,2025-05-05,
a9a54054,6d6b1d30,Subscriber,Closed Lost,2025-02-10,2025-03-25,
a9a54054,6d6b1d30,Closed Lost,Customer,2025-03-28,2025-04-21,
a9a54054,6d6b1d30,Customer,MQL,2025-04-28,2025-04-29,
a9a54054,6d6b1d30,MQL,Opportunity,2025-05-03,2025-05-03,
ea16806e,cad5bff5,Subscriber,Lead,2025-02-20,2025-04-20,
ea16806e,cad5bff5,Lead,Opportunity,2025-04-23,2025-04-23,
ea16806e,cad5bff5,Opportunity,SQL,2025-04-23,2025-04-28,
ea16806e,cad5bff5,SQL,MQL,2025-05-01,2025-05-02,
db7bb106,f5912317,Subscriber,Customer,2025-04-30,2025-05-04,
db7bb106,f5912317,Customer,SQL,2025-05-04,2025-05-05,
db7bb106,f5912317,SQL,Opportunity,2025-05-05,2025-05-05,
db7bb106,f5912317,Opportunity,Closed Lost,2025-05-05,2025-05-05,
db7bb106,f5912317,Closed Lost,Lead,2025-05-05,2025-05-05,
f6277372,7a997b5a,Subscriber,MQL,2025-03-01,2025-03-07,
f6277372,7a997b5a,MQL,Lead,2025-03-09,2025-03-26,
cf87adfe,65ac222e,Subscriber,MQL,2025-02-15,2025-04-26,
cf87adfe,65ac222e,MQL,SQL,2025-05-01,2025-05-01,
cf87adfe,65ac222e,SQL,Opportunity,2025-05-05,2025-05-05,
e68f4ba8,7361b692,Subscriber,MQL,2025-04-29,2025-05-02,
e68f4ba8,7361b692,MQL,Closed Lost,2025-05-03,2025-05-03,
e68f4ba8,7361b692,Closed Lost,Lead,2025-05-04,2025-05-04,
e48f615e,54e57952,Subscriber,Opportunity,2025-02-09,2025-02-12,
e48f615e,54e57952,Opportunity,SQL,2025-02-27,2025-02-28,
e48f615e,54e57952,SQL,Closed Lost,2025-03-28,2025-04-13,
304cc611,42faa7f6,Subscriber,MQL,2025-02-06,2025-04-20,
304cc611,42faa7f6,MQL,Opportunity,2025-04-21,2025-04-22,17bc58e4
304cc611,42faa7f6,Opportunity,Customer,2025-04-27,2025-04-30,
304cc611,42faa7f6,Customer,SQL,2025-04-30,2025-05-03,
304cc611,42faa7f6,SQL,Closed Lost,2025-05-04,2025-05-04,
19fa19f4,7d3d18c1,Subscriber,Customer,2025-01-31,2025-03-22,
19fa19f4,7d3d18c1,Customer,SQL,2025-04-21,2025-05-04,
19fa19f4,7d3d18c1,SQL,MQL,2025-05-05,2025-05-05,
19fa19f4,7d3d18c1,MQL,Lead,2025-05-05,2025-05-05,
19fa19f4,7d3d18c1,Lead,Opportunity,2025-05-05,2025-05-05,
d00f3c03,3fa264c3,Subscriber,SQL,2025-04-25,2025-05-01,
d00f3c03,3fa264c3,SQL,MQL,2025-05-02,2025-05-05,
d00f3c03,3fa264c3,MQL,Opportunity,2025-05-05,2025-05-05,
d00f3c03,3fa264c3,Opportunity,Closed Lost,2025-05-05,2025-05-05,
d00f3c03,3fa264c3,Closed Lost,Lead,2025-05-05,2025-05-05,
9a2d64fa,dbab8bbf,Subscriber,MQL,2025-03-29,2025-04-15,
9a2d64fa,dbab8bbf,MQL,Customer,2025-04-23,2025-05-03,
9a2d64fa,dbab8bbf,Customer,Closed Lost,2025-05-03,2025-05-04,
9a2d64fa,dbab8bbf,Closed Lost,Lead,2025-05-05,2025-05-05,
eee8ee15,5a77be59,Subscriber,Closed Lost,2025-02-15,2025-04-01,
eee8ee15,5a77be59,Closed Lost,Customer,2025-04-02,2025-04-14,
eee8ee15,5a77be59,Customer,SQL,2025-04-27,2025-05-05,
eee8ee15,5a77be59,SQL,MQL,2025-05-05,2025-05-05,
eee8ee15,5a77be59,MQL,Lead,2025-05-05,2025-05-05,
6a5b7f0f,8b20a9dd,Subscriber,SQL,2025-01-29,2025-03-23,
6a5b7f0f,8b20a9dd,SQL,MQL,2025-03-31,2025-05-01,
6a5b7f0f,8b20a9dd,MQL,Customer,2025-05-01,2025-05-03,
70c21c35,5963ad2a,Subscriber,Opportunity,2025-03-08,2025-03-18,
70c21c35,5963ad2a,Opportunity,Lead,2025-04-18,2025-05-01,
70c21c35,5963ad2a,Lead,SQL,2025-05-03,2025-05-05,
90f06ffd,a6c2a858,Subscriber,SQL,2025-03-16,2025-04-08,
90f06ffd,a6c2a858,SQL,Lead,2025-04-29,2025-04-30,
90f06ffd,a6c2a858,Lead,Closed Lost,2025-05-02,2025-05-03,
bce86778,684f10c2,Subscriber,Customer,2025-02-01,2025-03-03,
bce86778,684f10c2,Customer,Closed Lost,2025-03-23,2025-03-28,
d4d38226,20e302ca,Subscriber,SQL,2025-01-06,2025-03-30,
d4d38226,20e302ca,SQL,Customer,2025-04-26,2025-04-27,
9d93b190,bf28f1cd,Subscriber,MQL,2025-01-24,2025-04-30,
9d93b190,bf28f1cd,MQL,SQL,2025-05-04,2025-05-05,
9d93b190,bf28f1cd,SQL,Customer,2025-05-05,2025-05-05,
9d93b190,bf28f1cd,Customer,Closed Lost,2025-05-05,2025-05-05,
82cc0231,7f5e894e,Subscriber,Lead,2025-02-16,2025-04-02,
82cc0231,7f5e894e,Lead,MQL,2025-04-25,2025-04-26,
82cc0231,7f5e894e,MQL,Closed Lost,2025-04-26,2025-04-28,
a317eb32,1c65d71f,Subscriber,Closed Lost,2025-03-13,2025-03-18,
a317eb32,1c65d71f,Closed Lost,Opportunity,2025-04-18,2025-04-20,
a317eb32,1c65d71f,Opportunity,Customer,2025-04-22,2025-04-26,
a317eb32,1c65d71f,Customer,Lead,2025-04-28,2025-05-04,
bae8f9a8,3b66cefd,Subscriber,Opportunity,2025-01-27,2025-02-18,
bae8f9a8,3b66cefd,Opportunity,Customer,2025-03-31,2025-04-24,
bae8f9a8,3b66cefd,Customer,Lead,2025-04-28,2025-05-05,
bae8f9a8,3b66cefd,Lead,SQL,2025-05-05,2025-05-05,
edaab680,b5735910,Subscriber,Closed Lost,2025-01-20,2025-02-22,
edaab680,b5735910,Closed Lost,Customer,2025-04-15,2025-04-27,
edaab680,b5735910,Customer,MQL,2025-05-01,2025-05-03,
edaab680,b5735910,MQL,Lead,2025-05-04,2025-05-05,
edaab680,b5735910,Lead,SQL,2025-05-05,2025-05-05,
3e4e6c45,47065979,Subscriber,Closed Lost,2025-04-07,2025-04-20,
3e4e6c45,47065979,Closed Lost,Customer,2025-04-27,2025-05-01,
3e4e6c45,47065979,Customer,MQL,2025-05-01,2025-05-03,
3e4e6c45,47065979,MQL,SQL,2025-05-04,2025-05-04,
9852b675,f01d196d,Subscriber,SQL,2024-11-25,2024-12-28,
9852b675,f01d196d,SQL,Lead,2025-03-31,2025-04-09,
9852b675,f01d196d,Lead,Opportunity,2025-04-14,2025-04-29,
a0cc2261,30d3a1a9,Subscriber,Closed Lost,2025-01-12,2025-03-19,
a0cc2261,30d3a1a9,Closed Lost,Opportunity,2025-05-01,2025-05-01,
a0cc2261,30d3a1a9,Opportunity,SQL,2025-05-03,2025-05-03,
4ded7ed2,1e44f1f2,Subscriber,Closed Lost,2024-12-30,2025-03-26,
4ded7ed2,1e44f1f2,Closed Lost,Opportunity,2025-03-28,2025-04-14,
4ded7ed2,1e44f1f2,Opportunity,SQL,2025-05-02,2025-05-02,
4ded7ed2,1e44f1f2,SQL,MQL,2025-05-04,2025-05-05,
4ded7ed2,1e44f1f2,MQL,Customer,2025-05-05,2025-05-05,
4a5d441a,465ae2e6,Subscriber,MQL,2025-01-23,2025-01-29,
4a5d441a,465ae2e6,MQL,Customer,2025-04-04,2025-04-08,
65da1596,158613f5,Subscriber,SQL,2025-03-04,2025-03-30,
65da1596,158613f5,SQL,MQL,2025-05-01,2025-05-05,
65da1596,158613f5,MQL,Closed Lost,2025-05-05,2025-05-05,
65da1596,158613f5,Closed Lost,Customer,2025-05-05,2025-05-05,
adef8db7,ae47621b,Subscriber,Customer,2025-01-31,2025-04-12,
adef8db7,ae47621b,Customer,SQL,2025-04-22,2025-04-26,
adef8db7,ae47621b,SQL,Opportunity,2025-04-26,2025-05-04,
adef8db7,ae47621b,Opportunity,Closed Lost,2025-05-04,2025-05-04,
adef8db7,ae47621b,Closed Lost,Lead,2025-05-04,2025-05-05,
aa9a3ec5,3e4a3dbf,Subscriber,SQL,2025-04-01,2025-04-25,
aa9a3ec5,3e4a3dbf,SQL,Opportunity,2025-04-30,2025-05-04,
aa9a3ec5,3e4a3dbf,Opportunity,Lead,2025-05-04,2025-05-04,
aa9a3ec5,3e4a3dbf,Lead,Closed Lost,2025-05-05,2025-05-05,
aa9a3ec5,3e4a3dbf,Closed Lost,Customer,2025-05-05,2025-05-05,
74e1e8b2,80cb448f,Subscriber,Lead,2025-03-04,2025-04-06,
74e1e8b2,80cb448f,Lead,MQL,2025-05-04,2025-05-04,
74e1e8b2,80cb448f,MQL,Closed Lost,2025-05-04,2025-05-04,
5dc7779e,30295892,Subscriber,Closed Lost,2025-01-16,2025-04-07,
5dc7779e,30295892,Closed Lost,Opportunity,2025-05-05,2025-05-05,
5dc7779e,30295892,Opportunity,Customer,2025-05-05,2025-05-05,
5dc7779e,30295892,Customer,Lead,2025-05-05,2025-05-05,
9adec42d,b96faefe,Subscriber,Closed Lost,2025-04-26,2025-04-29,
9adec42d,b96faefe,Closed Lost,Lead,2025-04-30,2025-05-01,
9adec42d,b96faefe,Lead,MQL,2025-05-05,2025-05-05,
9adec42d,b96faefe,MQL,Customer,2025-05-05,2025-05-05,
9adec42d,b96faefe,Customer,SQL,2025-05-05,2025-05-05,
1e01db48,7e76c476,Subscriber,Closed Lost,2025-04-25,2025-04-30,
1e01db48,7e76c476,Closed Lost,SQL,2025-04-30,2025-04-30,
1e01db48,7e76c476,SQL,Customer,2025-05-03,2025-05-05,
1e01db48,7e76c476,Customer,MQL,2025-05-05,2025-05-05,
1e01db48,7e76c476,MQL,Opportunity,2025-05-05,2025-05-05,
1598a4b5,e93f3103,Subscriber,Closed Lost,2025-04-22,2025-04-22,
1598a4b5,e93f3103,Closed Lost,Customer,2025-05-04,2025-05-05,
1598a4b5,e93f3103,Customer,MQL,2025-05-05,2025-05-05,
3d690234,1364cf7f,Subscriber,MQL,2025-01-06,2025-03-09,
3d690234,1364cf7f,MQL,Opportunity,2025-04-10,2025-04-19,
7ad88f21,e08e5685,Subscriber,Lead,2024-12-28,2025-03-26,
7ad88f21,e08e5685,Lead,Closed Lost,2025-05-02,2025-05-04,
2c207447,70b50c8f,Subscriber,Closed Lost,2025-04-21,2025-05-03,
2c207447,70b50c8f,Closed Lost,SQL,2025-05-05,2025-05-05,
2c207447,70b50c8f,SQL,Customer,2025-05-05,2025-05-05,
2c207447,70b50c8f,Customer,MQL,2025-05-05,2025-05-05,
00589b84,c60cad8a,Subscriber,Customer,2025-03-24,2025-04-29,
00589b84,c60cad8a,Customer,Closed Lost,2025-05-02,2025-05-04,
00589b84,c60cad8a,Closed Lost,Lead,2025-05-04,2025-05-04,
00589b84,c60cad8a,Lead,MQL,2025-05-04,2025-05-04,
abf2e1e1,a9b56a63,Subscriber,SQL,2025-05-04,2025-05-05,
abf2e1e1,a9b56a63,SQL,Closed Lost,2025-05-05,2025-05-05,
abf2e1e1,a9b56a63,Closed Lost,Customer,2025-05-05,2025-05-05,
8fd09313,f802a19d,Subscriber,MQL,2025-02-03,2025-02-24,
8fd09313,f802a19d,MQL,Opportunity,2025-04-05,2025-04-09,
8fd09313,f802a19d,Opportunity,SQL,2025-04-28,2025-05-02,
8fd09313,f802a19d,SQL,Lead,2025-05-05,2025-05-05,
8fd09313,f802a19d,Lead,Customer,2025-05-05,2025-05-05,
66aef050,c53af2f4,Subscriber,Closed Lost,2025-01-28,2025-03-20,
66aef050,c53af2f4,Closed Lost,MQL,2025-04-29,2025-05-04,
66aef050,c53af2f4,MQL,Opportunity,2025-05-05,2025-05-05,
66aef050,c53af2f4,Opportunity,Customer,2025-05-05,2025-05-05,
66aef050,c53af2f4,Customer,Lead,2025-05-05,2025-05-05,
704d35bd,c0eb815b,Subscriber,MQL,2024-12-18,2025-03-20,
704d35bd,c0eb815b,MQL,Customer,2025-05-01,2025-05-01,
704d35bd,c0eb815b,Customer,Closed Lost,2025-05-02,2025-05-02,
704d35bd,c0eb815b,Closed Lost,SQL,2025-05-02,2025-05-05,
704d35bd,c0eb815b,SQL,Lead,2025-05-05,2025-05-05,
5a11e05b,771b0a7b,Subscriber,Opportunity,2025-02-20,2025-04-25,
5a11e05b,771b0a7b,Opportunity,MQL,2025-04-29,2025-05-01,
8759f49b,66f5490b,Subscriber,Closed Lost,2025-02-09,2025-04-27,
8759f49b,66f5490b,Closed Lost,MQL,2025-05-01,2025-05-05,
8759f49b,66f5490b,MQL,Lead,2025-05-05,2025-05-05,
8759f49b,66f5490b,Lead,Opportunity,2025-05-05,2025-05-05,
c0e49400,ff78ebdc,Subscriber,Closed Lost,2025-04-28,2025-05-02,
c0e49400,ff78ebdc,Closed Lost,Opportunity,2025-05-02,2025-05-05,
c0e49400,ff78ebdc,Opportunity,MQL,2025-05-05,2025-05-05,
978c0741,5469027a,Subscriber,MQL,2025-03-31,2025-04-15,
978c0741,5469027a,MQL,Closed Lost,2025-04-19,2025-05-04,
978c0741,5469027a,Closed Lost,Lead,2025-05-04,2025-05-05,
978c0741,5469027a,Lead,SQL,2025-05-05,2025-05-05,
978c0741,5469027a,SQL,Customer,2025-05-05,2025-05-05,
888bd9d1,69a2972c,Subscriber,MQL,2025-01-31,2025-03-29,
888bd9d1,69a2972c,MQL,SQL,2025-04-04,2025-04-06,
888bd9d1,69a2972c,SQL,Closed Lost,2025-04-20,2025-05-04,
888bd9d1,69a2972c,Closed Lost,Lead,2025-05-04,2025-05-05,
3743d3f7,511a97ef,Subscriber,Lead,2025-04-22,2025-04-24,
3743d3f7,511a97ef,Lead,Closed Lost,2025-04-25,2025-04-25,
fe296cb7,656aa8bc,Subscriber,Closed Lost,2025-02-24,2025-04-03,
fe296cb7,656aa8bc,Closed Lost,Lead,2025-05-01,2025-05-04,
fe296cb7,656aa8bc,Lead,Opportunity,2025-05-05,2025-05-05,
1e4a6bcb,ecdc5038,Subscriber,MQL,2025-04-25,2025-05-04,
1e4a6bcb,ecdc5038,MQL,Customer,2025-05-04,2025-05-05,
1e4a6bcb,ecdc5038,Customer,Opportunity,2025-05-05,2025-05-05,
1e4a6bcb,ecdc5038,Opportunity,Lead,2025-05-05,2025-05-05,
09e9ea81,eab9edc5,Subscriber,Closed Lost,2025-01-09,2025-04-12,
09e9ea81,eab9edc5,Closed Lost,Customer,2025-05-03,2025-05-03,
09e9ea81,eab9edc5,Customer,Lead,2025-05-03,2025-05-05,
b894b7a0,62b8a756,Subscriber,Lead,2025-04-15,2025-04-15,
b894b7a0,62b8a756,Lead,Customer,2025-04-17,2025-04-27,
3a80b818,0842f2ce,Subscriber,Closed Lost,2025-05-04,2025-05-05,
3a80b818,0842f2ce,Closed Lost,Opportunity,2025-05-05,2025-05-05,
3a80b818,0842f2ce,Opportunity,SQL,2025-05-05,2025-05-05,
3a80b818,0842f2ce,SQL,Customer,2025-05-05,2025-05-05,
b0f88d27,573e4354,Subscriber,Lead,2025-03-04,2025-04-26,
b0f88d27,573e4354,Lead,Closed Lost,2025-05-04,2025-05-04,
b0f88d27,573e4354,Closed Lost,MQL,2025-05-05,2025-05-05,
1e09a9e3,0f78e5d9,Subscriber,Closed Lost,2025-04-01,2025-04-21,
1e09a9e3,0f78e5d9,Closed Lost,MQL,2025-04-21,2025-04-23,
429a238e,f4951b13,Subscriber,Lead,2025-04-28,2025-04-29,
429a238e,f4951b13,Lead,SQL,2025-05-02,2025-05-02,
429a238e,f4951b13,SQL,Opportunity,2025-05-03,2025-05-03,
4afdd0be,fd880b7d,Subscriber,Customer,2024-12-20,2025-02-22,
4afdd0be,fd880b7d,Customer,Lead,2025-05-03,2025-05-05,
4afdd0be,fd880b7d,Lead,Closed Lost,2025-05-05,2025-05-05,
27bafd45,6d0cdd48,Subscriber,SQL,2025-01-16,2025-02-11,
27bafd45,6d0cdd48,SQL,Closed Lost,2025-04-29,2025-05-02,
27bafd45,6d0cdd48,Closed Lost,Customer,2025-05-03,2025-05-05,
adccc8d5,33e69875,Subscriber,MQL,2024-12-28,2025-04-04,
adccc8d5,33e69875,MQL,Customer,2025-04-14,2025-04-22,
adccc8d5,33e69875,Customer,Closed Lost,2025-05-04,2025-05-05,
adccc8d5,33e69875,Closed Lost,Lead,2025-05-05,2025-05-05,
adccc8d5,33e69875,Lead,Opportunity,2025-05-05,2025-05-05,
808013fe,eea4c5c8,Subscriber,Closed Lost,2025-02-22,2025-03-30,
808013fe,eea4c5c8,Closed Lost,SQL,2025-04-07,2025-04-27,
808013fe,eea4c5c8,SQL,Customer,2025-04-29,2025-05-03,
808013fe,eea4c5c8,Customer,MQL,2025-05-03,2025-05-03,
d2ee8cf2,1fa9107b,Subscriber,MQL,2024-12-31,2025-02-28,
d2ee8cf2,1fa9107b,MQL,Customer,2025-03-28,2025-04-04,
d2ee8cf2,1fa9107b,Customer,SQL,2025-04-08,2025-05-05,
d2ee8cf2,1fa9107b,SQL,Opportunity,2025-05-05,2025-05-05,
a1a2ca61,196d66ff,Subscriber,SQL,2025-04-07,2025-04-27,
a1a2ca61,196d66ff,SQL,Opportunity,2025-04-30,2025-05-02,
39255b0d,f2eebb36,Subscriber,Closed Lost,2024-11-26,2025-02-11,
39255b0d,f2eebb36,Closed Lost,Lead,2025-03-08,2025-04-24,
39255b0d,f2eebb36,Lead,SQL,2025-04-25,2025-04-27,
39255b0d,f2eebb36,SQL,Opportunity,2025-04-30,2025-05-05,
39255b0d,f2eebb36,Opportunity,Customer,2025-05-05,2025-05-05,
f3feadf6,f81e656d,Subscriber,MQL,2024-12-03,2024-12-08,
f3feadf6,f81e656d,MQL,Customer,2025-04-18,2025-05-02,
f3feadf6,f81e656d,Customer,Opportunity,2025-05-02,2025-05-02,
f3feadf6,f81e656d,Opportunity,Lead,2025-05-05,2025-05-05,
f3feadf6,f81e656d,Lead,SQL,2025-05-05,2025-05-05,
db997c93,58d486e6,Subscriber,SQL,2025-03-04,2025-04-27,
db997c93,58d486e6,SQL,Customer,2025-05-02,2025-05-04,
fcc557dc,25f6f2d5,Subscriber,Customer,2025-03-30,2025-04-05,
fcc557dc,25f6f2d5,Customer,Closed Lost,2025-04-15,2025-04-21,
fcc557dc,25f6f2d5,Closed Lost,Opportunity,2025-04-24,2025-05-05,
df374875,773146a9,Subscriber,MQL,2025-04-04,2025-04-14,
df374875,773146a9,MQL,Closed Lost,2025-04-23,2025-05-05,
fd719d1d,93e8c3b1,Subscriber,MQL,2025-02-22,2025-03-24,
fd719d1d,93e8c3b1,MQL,Lead,2025-04-26,2025-05-05,
fd719d1d,93e8c3b1,Lead,Opportunity,2025-05-05,2025-05-05,
fd719d1d,93e8c3b1,Opportunity,Customer,2025-05-05,2025-05-05,
623224d0,4dfbf05a,Subscriber,Lead,2025-04-23,2025-05-03,
623224d0,4dfbf05a,Lead,Closed Lost,2025-05-04,2025-05-05,
623224d0,4dfbf05a,Closed Lost,Opportunity,2025-05-05,2025-05-05,
623224d0,4dfbf05a,Opportunity,Customer,2025-05-05,2025-05-05,
4f1e479d,4f781954,Subscriber,Opportunity,2025-04-08,2025-04-22,
4f1e479d,4f781954,Opportunity,Customer,2025-04-25,2025-04-26,
4f1e479d,4f781954,Customer,MQL,2025-05-03,2025-05-05,
4f1e479d,4f781954,MQL,Lead,2025-05-05,2025-05-05,
18cab6e9,99f8e617,Subscriber,Closed Lost,2025-03-19,2025-04-19,
18cab6e9,99f8e617,Closed Lost,Customer,2025-04-23,2025-04-24,
18cab6e9,99f8e617,Customer,SQL,2025-05-02,2025-05-04,
18cab6e9,99f8e617,SQL,MQL,2025-05-05,2025-05-05,
a71a7f1c,33526339,Subscriber,MQL,2025-04-15,2025-05-04,
a71a7f1c,33526339,MQL,Lead,2025-05-05,2025-05-05,
a71a7f1c,33526339,Lead,SQL,2025-05-05,2025-05-05,
a71a7f1c,33526339,SQL,Closed Lost,2025-05-05,2025-05-05,
6ab758b3,2ee25566,Subscriber,Lead,2025-01-31,2025-04-20,
6ab758b3,2ee25566,Lead,Customer,2025-04-28,2025-05-01,
6ab758b3,2ee25566,Customer,SQL,2025-05-03,2025-05-05,
45576cd2,319aef37,Subscriber,MQL,2025-03-30,2025-04-03,
45576cd2,319aef37,MQL,Opportunity,2025-05-01,2025-05-01,
45576cd2,319aef37,Opportunity,Closed Lost,2025-05-03,2025-05-04,
45576cd2,319aef37,Closed Lost,Lead,2025-05-04,2025-05-05,
186d2985,d6cbf633,Subscriber,Lead,2025-03-15,2025-04-28,
186d2985,d6cbf633,Lead,Closed Lost,2025-05-03,2025-05-03,
186d2985,d6cbf633,Closed Lost,Customer,2025-05-03,2025-05-04,
b85a9a5f,686446c3,Subscriber,Closed Lost,2025-04-26,2025-05-05,
b85a9a5f,686446c3,Closed Lost,MQL,2025-05-05,2025-05-05,
b85a9a5f,686446c3,MQL,Opportunity,2025-05-05,2025-05-05,
b85a9a5f,686446c3,Opportunity,Customer,2025-05-05,2025-05-05,
dfa505e0,f20c9a3d,Subscriber,MQL,2025-01-26,2025-02-26,
dfa505e0,f20c9a3d,MQL,SQL,2025-03-28,2025-04-19,
dfa505e0,f20c9a3d,SQL,Customer,2025-04-27,2025-05-05,
dfa505e0,f20c9a3d,Customer,Opportunity,2025-05-05,2025-05-05,
dfa505e0,f20c9a3d,Opportunity,Lead,2025-05-05,2025-05-05,
3ef265ef,8eafb3a4,Subscriber,Lead,2025-03-31,2025-04-15,
3ef265ef,8eafb3a4,Lead,Customer,2025-04-21,2025-04-24,
3ef265ef,8eafb3a4,Customer,MQL,2025-05-02,2025-05-03,
3ef265ef,8eafb3a4,MQL,SQL,2025-05-05,2025-05-05,
3ef265ef,8eafb3a4,SQL,Closed Lost,2025-05-05,2025-05-05,
8f025f76,f6fc2394,Subscriber,MQL,2025-03-18,2025-03-23,
8f025f76,f6fc2394,MQL,Customer,2025-05-03,2025-05-04,
8f025f76,f6fc2394,Customer,Opportunity,2025-05-05,2025-05-05,
8f025f76,f6fc2394,Opportunity,Closed Lost,2025-05-05,2025-05-05,
8f025f76,f6fc2394,Closed Lost,Lead,2025-05-05,2025-05-05,
3fff1a15,11c29be4,Subscriber,Lead,2025-05-03,2025-05-03,
3fff1a15,11c29be4,Lead,SQL,2025-05-03,2025-05-05,
3fff1a15,11c29be4,SQL,Opportunity,2025-05-05,2025-05-05,
3fff1a15,11c29be4,Opportunity,Customer,2025-05-05,2025-05-05,
9a8a95ae,29a89488,Subscriber,Lead,2024-12-31,2025-01-01,
9a8a95ae,29a89488,Lead,MQL,2025-01-20,2025-02-12,
9a8a95ae,29a89488,MQL,Customer,2025-03-25,2025-05-03,
976d8dd7,3c91c368,Subscriber,MQL,2024-11-17,2025-03-01,
976d8dd7,3c91c368,MQL,Opportunity,2025-03-18,2025-04-07,
742b1dc2,b405e613,Subscriber,Customer,2024-11-29,2024-12-19,
742b1dc2,b405e613,Customer,MQL,2025-02-17,2025-03-30,
608a9c5b,b2b3e682,Subscriber,MQL,2025-02-24,2025-03-15,
608a9c5b,b2b3e682,MQL,Lead,2025-05-01,2025-05-05,
08cdb98c,ca87f233,Subscriber,Lead,2025-02-14,2025-04-09,
08cdb98c,ca87f233,Lead,Closed Lost,2025-04-23,2025-05-05,
8a8d08f6,3e828919,Subscriber,Opportunity,2025-02-05,2025-02-24,
8a8d08f6,3e828919,Opportunity,SQL,2025-03-22,2025-03-24,
8a8d08f6,3e828919,SQL,Customer,2025-04-29,2025-05-03,
8a8d08f6,3e828919,Customer,Closed Lost,2025-05-03,2025-05-05,
3df4446b,bc619b63,Subscriber,SQL,2025-04-10,2025-04-18,
3df4446b,bc619b63,SQL,MQL,2025-05-05,2025-05-05,
3df4446b,bc619b63,MQL,Lead,2025-05-05,2025-05-05,
3df4446b,bc619b63,Lead,Closed Lost,2025-05-05,2025-05-05,
4f343e96,01527c47,Subscriber,Lead,2025-01-30,2025-03-21,
4f343e96,01527c47,Lead,Opportunity,2025-04-22,2025-05-05,
522b5f68,f3c928f0,Subscriber,MQL,2024-12-23,2025-02-10,
522b5f68,f3c928f0,MQL,Customer,2025-02-19,2025-04-28,
522b5f68,f3c928f0,Customer,Closed Lost,2025-04-29,2025-05-03,
fc5d184e,e67ead67,Subscriber,Opportunity,2025-01-13,2025-04-25,
fc5d184e,e67ead67,Opportunity,Closed Lost,2025-05-04,2025-05-05,
fc5d184e,e67ead67,Closed Lost,MQL,2025-05-05,2025-05-05,
fc5d184e,e67ead67,MQL,Lead,2025-05-05,2025-05-05,
fc5d184e,e67ead67,Lead,SQL,2025-05-05,2025-05-05,
d464873e,f3b5fac5,Subscriber,Opportunity,2025-01-23,2025-04-08,
d464873e,f3b5fac5,Opportunity,Lead,2025-04-19,2025-04-22,
